short_date,hour,lat,long,temp,rhum,rain,sol_rad
2016-08-24,17,52.857,-6.909,19.4,53,0,0.386
2016-08-24,18,52.857,-6.909,18,64,0,0.141
2016-08-24,19,52.857,-6.909,15.8,77,0,0.026
2016-08-24,20,52.857,-6.909,15.5,77,0,0
2016-08-24,21,52.857,-6.909,14,77,0,0
2016-08-24,22,52.857,-6.909,13,83,0,0
2016-08-24,23,52.857,-6.909,12.8,86,0,0
2016-08-25,0,52.857,-6.909,11.9,86,0,0
2016-08-25,1,52.857,-6.909,11.6,88,0,0
2016-08-25,2,52.857,-6.909,10.8,95,0,0
2016-08-25,3,52.857,-6.909,10.2,96,0,0
2016-08-25,4,52.857,-6.909,9.2,96,0,0
2016-08-25,5,52.857,-6.909,9,98,0,0.016
2016-08-25,6,52.857,-6.909,8.4,98,0,0.218
2016-08-25,7,52.857,-6.909,9.8,98,0,0.525
2016-08-25,8,52.857,-6.909,11.8,94,0,1.033
2016-08-25,9,52.857,-6.909,15.1,82,0,1.52
2016-08-25,10,52.857,-6.909,17.1,76,0,2.023
2016-08-25,11,52.857,-6.909,19.2,64,0,2.645
2016-08-25,12,52.857,-6.909,20.5,56,0,2.768
2016-08-25,13,52.857,-6.909,21.1,49,0,2.387
2016-08-25,14,52.857,-6.909,21.4,48,0,2.164
2016-08-25,15,52.857,-6.909,21,56,0,1.505
2016-08-25,16,52.857,-6.909,20.7,56,0,1.086
2016-08-25,17,52.857,-6.909,19.7,58,0,1.056
2016-08-25,18,52.857,-6.909,18.6,61,0,0.275
2016-08-25,19,52.857,-6.909,16.9,65,0,0.018
2016-08-25,20,52.857,-6.909,15.4,73,0,0
2016-08-25,21,52.857,-6.909,14.4,80,0,0
2016-08-25,22,52.857,-6.909,14,83,0,0
2016-08-25,23,52.857,-6.909,13.5,88,0,0
2016-08-26,0,52.857,-6.909,12.8,91,0,0
2016-08-26,1,52.857,-6.909,11.9,92,0,0
2016-08-26,2,52.857,-6.909,11.9,93,0,0
2016-08-26,3,52.857,-6.909,11.4,94,0,0
2016-08-26,4,52.857,-6.909,10.9,94,0,0
2016-08-26,5,52.857,-6.909,10.6,93,0,0.029
2016-08-26,6,52.857,-6.909,10.7,93,0,0.369
2016-08-26,7,52.857,-6.909,12.3,87,0,1.007
2016-08-26,8,52.857,-6.909,14.3,83,0,1.338
2016-08-26,9,52.857,-6.909,15.6,80,0,1.854
2016-08-26,10,52.857,-6.909,17.3,75,0,2.386
2016-08-26,11,52.857,-6.909,19.1,62,0,2.262
2016-08-26,12,52.857,-6.909,18.5,61,0,2.462
2016-08-26,13,52.857,-6.909,19.8,56,0,2.639
2016-08-26,14,52.857,-6.909,20.6,52,0,1.93
2016-08-26,15,52.857,-6.909,20.1,53,0,1.831
2016-08-26,16,52.857,-6.909,19.8,49,0,1.321
2016-08-26,17,52.857,-6.909,19.5,50,0,0.655
2016-08-26,18,52.857,-6.909,18.8,55,0,0.396
2016-08-26,19,52.857,-6.909,16.7,74,0,0.01
2016-08-26,20,52.857,-6.909,15.7,78,0,0
2016-08-26,21,52.857,-6.909,14.1,84,0,0
2016-08-26,22,52.857,-6.909,13.4,87,0,0
2016-08-26,23,52.857,-6.909,12.4,90,0,0
2016-08-27,0,52.857,-6.909,11.6,92,0,0
2016-08-27,1,52.857,-6.909,10.7,95,0,0
2016-08-27,2,52.857,-6.909,10.4,96,0,0
2016-08-27,3,52.857,-6.909,10,97,0,0
2016-08-27,4,52.857,-6.909,9.8,97,0,0
2016-08-27,5,52.857,-6.909,9.4,98,0,0.02
2016-08-27,6,52.857,-6.909,10.7,99,0,0.124
2016-08-27,7,52.857,-6.909,11.9,99,0,0.36
2016-08-27,8,52.857,-6.909,12.9,99,0,1.257
2016-08-27,9,52.857,-6.909,16.2,84,0,1.073
2016-08-27,10,52.857,-6.909,17,79,0,1.629
2016-08-27,11,52.857,-6.909,18.2,69,0,1.743
2016-08-27,12,52.857,-6.909,18.8,56,0,2.167
2016-08-27,13,52.857,-6.909,20.3,49,0,1.762
2016-08-27,14,52.857,-6.909,20.6,51,0,1.343
2016-08-27,15,52.857,-6.909,20.7,49,0,1.482
2016-08-27,16,52.857,-6.909,20.5,47,0,0.89
2016-08-27,17,52.857,-6.909,19.5,46,0,0.325
2016-08-27,18,52.857,-6.909,18.8,50,0,0.106
2016-08-27,19,52.857,-6.909,17.5,54,0,0.013
2016-08-27,20,52.857,-6.909,15.8,66,0,0
2016-08-27,21,52.857,-6.909,15.4,68,0,0
2016-08-27,22,52.857,-6.909,14.3,78,0,0
2016-08-27,23,52.857,-6.909,14.2,85,0,0
2016-08-28,0,52.857,-6.909,14.1,92,0,0
2016-08-28,1,52.857,-6.909,14.1,91,0,0
2016-08-28,2,52.857,-6.909,13.6,92,0,0
2016-08-28,3,52.857,-6.909,13.2,94,0,0
2016-08-28,4,52.857,-6.909,13.4,95,0,0
2016-08-28,5,52.857,-6.909,13.3,90,0,0.01
2016-08-28,6,52.857,-6.909,12.8,92,0,0.23
2016-08-28,7,52.857,-6.909,12.9,91,0,0.418
2016-08-28,8,52.857,-6.909,14.1,88,0,0.824
2016-08-28,9,52.857,-6.909,14.9,86,0,1.27
2016-08-28,10,52.857,-6.909,17.4,80,0,1.396
2016-08-28,11,52.857,-6.909,18.5,70,0,2.135
2016-08-28,12,52.857,-6.909,20.2,59,0,2.212
2016-08-28,13,52.857,-6.909,20.2,54,0,2.151
2016-08-28,14,52.857,-6.909,20.9,52,0,1.587
2016-08-28,15,52.857,-6.909,20.6,54,0,0.725
2016-08-28,16,52.857,-6.909,19.2,60,0,0.534
2016-08-28,17,52.857,-6.909,19.1,62,0,0.247
2016-08-28,18,52.857,-6.909,17.7,69,0,0.129
2016-08-28,19,52.857,-6.909,16.6,74,0,0.013
2016-08-28,20,52.857,-6.909,16.1,77,0,0
2016-08-28,21,52.857,-6.909,15.8,77,0,0
2016-08-28,22,52.857,-6.909,14.2,80,0,0
2016-08-28,23,52.857,-6.909,12.4,89,0,0
2016-08-29,0,52.857,-6.909,12,88,0,0
2016-08-29,1,52.857,-6.909,11.4,90,0,0
2016-08-29,2,52.857,-6.909,9.9,95,0,0
2016-08-29,3,52.857,-6.909,9.5,97,0,0
2016-08-29,4,52.857,-6.909,9.1,98,0,0
2016-08-29,5,52.857,-6.909,8.6,97,0,0.017
2016-08-29,6,52.857,-6.909,8,98,0,0.315
2016-08-29,7,52.857,-6.909,10.9,93,0,0.868
2016-08-29,8,52.857,-6.909,13.6,87,0,1.444
2016-08-29,9,52.857,-6.909,16.2,75,0,1.923
2016-08-29,10,52.857,-6.909,18.3,68,0,2.328
2016-08-29,11,52.857,-6.909,19.6,66,0,2.552
2016-08-29,12,52.857,-6.909,21.1,53,0,2.582
2016-08-29,13,52.857,-6.909,21.7,51,0,2.498
2016-08-29,14,52.857,-6.909,22.3,53,0,2.008
2016-08-29,15,52.857,-6.909,21.7,56,0,1.132
2016-08-29,16,52.857,-6.909,21,62,0,0.563
2016-08-29,17,52.857,-6.909,20.2,66,0,0.227
2016-08-29,18,52.857,-6.909,19.8,72,0,0.135
2016-08-29,19,52.857,-6.909,19.2,74,0,0.019
2016-08-29,20,52.857,-6.909,16.5,87,0,0
2016-08-29,21,52.857,-6.909,15.6,90,0,0
2016-08-29,22,52.857,-6.909,16.5,91,0,0
2016-08-29,23,52.857,-6.909,16.5,93,0,0
2016-08-30,0,52.857,-6.909,15.7,93,0,0
2016-08-30,1,52.857,-6.909,15.2,94,0,0
2016-08-30,2,52.857,-6.909,14.4,94,0,0
2016-08-30,3,52.857,-6.909,13.6,96,0,0
2016-08-30,4,52.857,-6.909,13.7,99,0,0
2016-08-30,5,52.857,-6.909,14.6,98,0,0.002
2016-08-30,6,52.857,-6.909,15,93,0,0.082
2016-08-30,7,52.857,-6.909,15.4,92,0,0.198
2016-08-30,8,52.857,-6.909,15.9,89,0,0.411
2016-08-30,9,52.857,-6.909,16.7,85,0,1.124
2016-08-30,10,52.857,-6.909,18.3,71,0,0.732
2016-08-30,11,52.857,-6.909,17.9,80,0,1.132
2016-08-30,12,52.857,-6.909,18.7,70,0,1.199
2016-08-30,13,52.857,-6.909,19.3,68,0,0.904
2016-08-30,14,52.857,-6.909,19,70,0,0.646
2016-08-30,15,52.857,-6.909,18,78,0,0.553
2016-08-30,16,52.857,-6.909,18.1,76,0,1.088
2016-08-30,17,52.857,-6.909,18.9,70,0,0.465
2016-08-30,18,52.857,-6.909,17.7,77,0,0.051
2016-08-30,19,52.857,-6.909,16.9,80,0,0.005
2016-08-30,20,52.857,-6.909,16.1,84,0,0
2016-08-30,21,52.857,-6.909,16.1,86,0,0
2016-08-30,22,52.857,-6.909,16.5,86,0,0
2016-08-30,23,52.857,-6.909,16.9,86,0,0
2016-08-31,0,52.857,-6.909,16.7,91,0,0
2016-08-31,1,52.857,-6.909,16.6,93,0,0
2016-08-31,2,52.857,-6.909,14.7,94,1.5,0
2016-08-31,3,52.857,-6.909,13.6,93,0,0
2016-08-31,4,52.857,-6.909,13.6,86,0,0
2016-08-31,5,52.857,-6.909,12.7,89,0,0.013
2016-08-31,6,52.857,-6.909,11.9,91,0.1,0.259
2016-08-31,7,52.857,-6.909,12.6,93,0,0.652
2016-08-31,8,52.857,-6.909,14.7,87,0,0.749
2016-08-31,9,52.857,-6.909,15.8,82,0,0.952
2016-08-31,10,52.857,-6.909,16.4,77,0,0.876
2016-08-31,11,52.857,-6.909,16.6,77,0,0.942
2016-08-31,12,52.857,-6.909,15.3,82,0,0.868
2016-08-31,13,52.857,-6.909,17.2,71,0,1.277
2016-08-31,14,52.857,-6.909,18,65,0,1.337
2016-08-31,15,52.857,-6.909,18.3,61,0,0.98
2016-08-31,16,52.857,-6.909,17.1,62,0,1.057
2016-08-31,17,52.857,-6.909,16.8,59,0,0.436
2016-08-31,18,52.857,-6.909,15.8,66,0,0.153
2016-08-31,19,52.857,-6.909,14.9,69,0,0.028
2016-08-31,20,52.857,-6.909,12.6,79,0,0
2016-08-31,21,52.857,-6.909,10.7,85,0,0
2016-08-31,22,52.857,-6.909,9.8,89,0,0
2016-08-31,23,52.857,-6.909,9.4,90,0,0
2016-09-01,0,52.857,-6.909,8.9,91,0,0
2016-09-01,1,52.857,-6.909,8.2,95,0,0
2016-09-01,2,52.857,-6.909,8.5,96,0,0
2016-09-01,3,52.857,-6.909,8.3,96,0,0
2016-09-01,4,52.857,-6.909,8.4,95,0,0
2016-09-01,5,52.857,-6.909,8.5,96,0,0.011
2016-09-01,6,52.857,-6.909,9,95,0,0.183
2016-09-01,7,52.857,-6.909,10.2,92,0,0.383
2016-09-01,8,52.857,-6.909,11.1,89,0,0.811
2016-09-01,9,52.857,-6.909,13.3,84,0,1.379
2016-09-01,10,52.857,-6.909,16,77,0,0.787
2016-09-01,11,52.857,-6.909,17.2,69,0,1.334
2016-09-01,12,52.857,-6.909,17.4,69,0,0.947
2016-09-01,13,52.857,-6.909,17.6,69,0,1.09
2016-09-01,14,52.857,-6.909,17.9,71,0,0.519
2016-09-01,15,52.857,-6.909,17.1,76,0,0.34
2016-09-01,16,52.857,-6.909,16.4,85,0,0.333
2016-09-01,17,52.857,-6.909,16.4,84,0,0.148
2016-09-01,18,52.857,-6.909,16.3,86,0,0.028
2016-09-01,19,52.857,-6.909,15.7,91,0,0
2016-09-01,20,52.857,-6.909,15.4,94,0,0
2016-09-01,21,52.857,-6.909,15.6,93,0,0
2016-09-01,22,52.857,-6.909,15.6,94,0,0
2016-09-01,23,52.857,-6.909,15.1,95,0,0
2016-09-02,0,52.857,-6.909,14.6,95,0,0
2016-09-02,1,52.857,-6.909,14.4,96,0,0
2016-09-02,2,52.857,-6.909,14.3,90,0,0
2016-09-02,3,52.857,-6.909,14.1,90,0,0
2016-09-02,4,52.857,-6.909,14.3,88,0,0
2016-09-02,5,52.857,-6.909,14,87,0,0.005
2016-09-02,6,52.857,-6.909,13.3,90,0,0.097
2016-09-02,7,52.857,-6.909,13.8,89,0,0.461
2016-09-02,8,52.857,-6.909,15.2,83,0,0.963
2016-09-02,9,52.857,-6.909,15.7,76,0,0.794
2016-09-02,10,52.857,-6.909,16,74,0,1.132
2016-09-02,11,52.857,-6.909,16.5,70,0,2.167
2016-09-02,12,52.857,-6.909,18.2,62,0,1.736
2016-09-02,13,52.857,-6.909,18.5,56,0,1.978
2016-09-02,14,52.857,-6.909,18.7,56,0,1.237
2016-09-02,15,52.857,-6.909,20.6,53,0,0.945
2016-09-02,16,52.857,-6.909,18.6,60,0,0.721
2016-09-02,17,52.857,-6.909,19.3,56,0,0.748
2016-09-02,18,52.857,-6.909,18,62,0,0.132
2016-09-02,19,52.857,-6.909,15.8,70,0,0.002
2016-09-02,20,52.857,-6.909,14.6,73,0,0
2016-09-02,21,52.857,-6.909,14.1,74,0,0
2016-09-02,22,52.857,-6.909,13.8,79,0,0
2016-09-02,23,52.857,-6.909,13.3,83,0,0
2016-09-03,0,52.857,-6.909,13.2,84,0,0
2016-09-03,1,52.857,-6.909,12.3,87,0,0
2016-09-03,2,52.857,-6.909,12.1,89,0,0
2016-09-03,3,52.857,-6.909,12.5,89,0,0
2016-09-03,4,52.857,-6.909,12.6,90,0,0
2016-09-03,5,52.857,-6.909,12.9,92,0,0
2016-09-03,6,52.857,-6.909,12.9,93,0,0.012
2016-09-03,7,52.857,-6.909,13.4,96,1.6,0.033
2016-09-03,8,52.857,-6.909,14.1,97,4.6,0.158
2016-09-03,9,52.857,-6.909,14.6,96,1.4,0.167
2016-09-03,10,52.857,-6.909,15.3,95,0.8,0.333
2016-09-03,11,52.857,-6.909,15.6,96,1.2,0.786
2016-09-03,12,52.857,-6.909,17.4,97,0.4,0.962
2016-09-03,13,52.857,-6.909,17.8,93,0.2,1.265
2016-09-03,14,52.857,-6.909,18.7,81,0,0.708
2016-09-03,15,52.857,-6.909,19.3,79,0,1.887
2016-09-03,16,52.857,-6.909,21,74,0.2,0.743
2016-09-03,17,52.857,-6.909,19.3,86,0,0.709
2016-09-03,18,52.857,-6.909,18.5,84,0,0.112
2016-09-03,19,52.857,-6.909,17,74,0,0.002
2016-09-03,20,52.857,-6.909,16.2,74,0,0
2016-09-03,21,52.857,-6.909,15.5,73,0,0
2016-09-03,22,52.857,-6.909,14.4,88,0,0
2016-09-03,23,52.857,-6.909,14.6,90,0,0
2016-09-04,0,52.857,-6.909,13.9,91,0,0
2016-09-04,1,52.857,-6.909,13.6,89,0,0
2016-09-04,2,52.857,-6.909,14.6,90,0,0
2016-09-04,3,52.857,-6.909,14.9,88,0,0
2016-09-04,4,52.857,-6.909,14.6,91,0,0
2016-09-04,5,52.857,-6.909,14.5,87,0,0.01
2016-09-04,6,52.857,-6.909,13.8,88,0,0.126
2016-09-04,7,52.857,-6.909,14,89,0,0.451
2016-09-04,8,52.857,-6.909,15,86,0,0.91
2016-09-04,9,52.857,-6.909,16.1,81,0,0.947
2016-09-04,10,52.857,-6.909,16.5,77,0,1.121
2016-09-04,11,52.857,-6.909,17.1,76,0,1.021
2016-09-04,12,52.857,-6.909,17.4,73,0,1.37
2016-09-04,13,52.857,-6.909,17.9,71,0,1.394
2016-09-04,14,52.857,-6.909,18.1,71,0,1.004
2016-09-04,15,52.857,-6.909,18.3,66,0,0.628
2016-09-04,16,52.857,-6.909,18,71,0,0.417
2016-09-04,17,52.857,-6.909,17.8,73,0,0.166
2016-09-04,18,52.857,-6.909,15.8,86,0.1,0.027
2016-09-04,19,52.857,-6.909,14.7,89,0.3,0
2016-09-04,20,52.857,-6.909,14.3,94,1.2,0
2016-09-04,21,52.857,-6.909,13.9,94,1.2,0
2016-09-04,22,52.857,-6.909,13.8,96,0.6,0
2016-09-04,23,52.857,-6.909,13.7,96,2.5,0
2016-09-05,0,52.857,-6.909,13.6,97,5.9,0
2016-09-05,1,52.857,-6.909,14.2,96,0.8,0
2016-09-05,2,52.857,-6.909,14.5,96,0.1,0
2016-09-05,3,52.857,-6.909,15,96,0.1,0
2016-09-05,4,52.857,-6.909,15.4,97,0,0
2016-09-05,5,52.857,-6.909,15.8,97,0,0.004
2016-09-05,6,52.857,-6.909,16.1,98,0,0.108
2016-09-05,7,52.857,-6.909,17.2,97,0,0.601
2016-09-05,8,52.857,-6.909,18.7,93,0,1.574
2016-09-05,9,52.857,-6.909,21.2,87,0,1.592
2016-09-05,10,52.857,-6.909,21.5,80,0,2.253
2016-09-05,11,52.857,-6.909,23,72,0,2.341
2016-09-05,12,52.857,-6.909,23.1,70,0,1.962
2016-09-05,13,52.857,-6.909,24.2,69,0,2.469
2016-09-05,14,52.857,-6.909,25,64,0,2.134
2016-09-05,15,52.857,-6.909,25.4,64,0,1.012
2016-09-05,16,52.857,-6.909,24.2,69,0,0.604
2016-09-05,17,52.857,-6.909,24.5,73,0,0.234
2016-09-05,18,52.857,-6.909,22.9,80,0,0.087
2016-09-05,19,52.857,-6.909,21.6,85,0,0.002
2016-09-05,20,52.857,-6.909,20.5,88,0,0
2016-09-05,21,52.857,-6.909,20.4,88,0,0
2016-09-05,22,52.857,-6.909,18.9,91,0,0
2016-09-05,23,52.857,-6.909,18.2,93,0,0
2016-09-06,0,52.857,-6.909,17.4,94,0,0
2016-09-06,1,52.857,-6.909,17,95,0,0
2016-09-06,2,52.857,-6.909,16.8,96,0,0
2016-09-06,3,52.857,-6.909,17,96,0,0
2016-09-06,4,52.857,-6.909,16.8,97,0,0
2016-09-06,5,52.857,-6.909,16.9,98,0,0.002
2016-09-06,6,52.857,-6.909,17.3,97,0,0.067
2016-09-06,7,52.857,-6.909,17.7,95,0,0.226
2016-09-06,8,52.857,-6.909,18.3,93,0,0.423
2016-09-06,9,52.857,-6.909,19.8,88,0,0.712
2016-09-06,10,52.857,-6.909,21.1,82,0,0.979
2016-09-06,11,52.857,-6.909,21.3,79,0,1.382
2016-09-06,12,52.857,-6.909,21.5,80,0,1.746
2016-09-06,13,52.857,-6.909,22.2,79,0,1.785
2016-09-06,14,52.857,-6.909,22.4,78,0,1.43
2016-09-06,15,52.857,-6.909,21.4,80,0,0.941
2016-09-06,16,52.857,-6.909,21.8,78,0,0.75
2016-09-06,17,52.857,-6.909,21.3,75,0,0.304
2016-09-06,18,52.857,-6.909,20.2,81,0,0.079
2016-09-06,19,52.857,-6.909,19.2,86,0,0
2016-09-06,20,52.857,-6.909,18.6,91,0,0
2016-09-06,21,52.857,-6.909,18.2,92,0,0
2016-09-06,22,52.857,-6.909,18,93,0,0
2016-09-06,23,52.857,-6.909,18,95,0,0
2016-09-07,0,52.857,-6.909,17.6,95,0,0
2016-09-07,1,52.857,-6.909,17.5,94,0,0
2016-09-07,2,52.857,-6.909,17.5,95,0,0
2016-09-07,3,52.857,-6.909,17.7,95,0,0
2016-09-07,4,52.857,-6.909,17.9,94,0,0
2016-09-07,5,52.857,-6.909,17.5,93,0,0.004
2016-09-07,6,52.857,-6.909,17,92,0,0.106
2016-09-07,7,52.857,-6.909,16.8,91,0,0.242
2016-09-07,8,52.857,-6.909,16.8,90,0,0.618
2016-09-07,9,52.857,-6.909,18,87,0,0.788
2016-09-07,10,52.857,-6.909,19,82,0,0.865
2016-09-07,11,52.857,-6.909,19.4,81,0,1.11
2016-09-07,12,52.857,-6.909,19,81,0,0.894
2016-09-07,13,52.857,-6.909,19.2,82,0,1.083
2016-09-07,14,52.857,-6.909,19,84,0,0.588
2016-09-07,15,52.857,-6.909,19.3,85,0,0.913
2016-09-07,16,52.857,-6.909,19.8,85,0,0.232
2016-09-07,17,52.857,-6.909,19.7,86,0,0.029
2016-09-07,18,52.857,-6.909,20,85,0,0.012
2016-09-07,19,52.857,-6.909,19.7,86,0,0
2016-09-07,20,52.857,-6.909,18.9,90,0,0
2016-09-07,21,52.857,-6.909,18.3,93,0,0
2016-09-07,22,52.857,-6.909,17.6,95,7,0
2016-09-07,23,52.857,-6.909,16.3,88,0,0
2016-09-08,0,52.857,-6.909,15.2,90,0.2,0
2016-09-08,1,52.857,-6.909,15,89,0,0
2016-09-08,2,52.857,-6.909,14.8,90,0,0
2016-09-08,3,52.857,-6.909,14.8,90,0,0
2016-09-08,4,52.857,-6.909,14.8,91,0,0
2016-09-08,5,52.857,-6.909,14.7,91,0,0
2016-09-08,6,52.857,-6.909,14.1,95,0.1,0.064
2016-09-08,7,52.857,-6.909,14.2,90,0.1,0.114
2016-09-08,8,52.857,-6.909,14.1,86,0,0.506
2016-09-08,9,52.857,-6.909,14.7,81,0,1.819
2016-09-08,10,52.857,-6.909,16.1,73,0,2.038
2016-09-08,11,52.857,-6.909,17.2,67,0,2.426
2016-09-08,12,52.857,-6.909,17.8,66,0,2.117
2016-09-08,13,52.857,-6.909,17.5,66,0,0.865
2016-09-08,14,52.857,-6.909,16.9,71,0,0.5
2016-09-08,15,52.857,-6.909,15.4,87,0.4,0.232
2016-09-08,16,52.857,-6.909,14.3,96,2.6,0.237
2016-09-08,17,52.857,-6.909,15.4,96,1.1,0.265
2016-09-08,18,52.857,-6.909,16.1,94,0.1,0.072
2016-09-08,19,52.857,-6.909,16,91,0,0
2016-09-08,20,52.857,-6.909,15.5,88,0,0
2016-09-08,21,52.857,-6.909,15,91,0,0
2016-09-08,22,52.857,-6.909,14.7,92,0,0
2016-09-08,23,52.857,-6.909,14.4,90,0,0
2016-09-09,0,52.857,-6.909,14.2,94,0,0
2016-09-09,1,52.857,-6.909,14.3,91,0,0
2016-09-09,2,52.857,-6.909,14.2,89,0,0
2016-09-09,3,52.857,-6.909,13.6,91,0,0
2016-09-09,4,52.857,-6.909,13.5,88,0,0
2016-09-09,5,52.857,-6.909,13.5,83,0,0.001
2016-09-09,6,52.857,-6.909,13.4,84,0,0.021
2016-09-09,7,52.857,-6.909,13.1,93,0.2,0.077
2016-09-09,8,52.857,-6.909,14,93,0,0.304
2016-09-09,9,52.857,-6.909,14.9,91,0.1,0.38
2016-09-09,10,52.857,-6.909,14.9,90,0.7,0.269
2016-09-09,11,52.857,-6.909,15.2,93,2,0.364
2016-09-09,12,52.857,-6.909,16.4,91,1.1,0.369
2016-09-09,13,52.857,-6.909,16.6,92,1.8,0.404
2016-09-09,14,52.857,-6.909,16.7,92,1.6,0.321
2016-09-09,15,52.857,-6.909,16.5,94,3.3,0.231
2016-09-09,16,52.857,-6.909,16.9,94,1.8,0.285
2016-09-09,17,52.857,-6.909,17.2,95,1.5,0.456
2016-09-09,18,52.857,-6.909,15.5,84,0.7,0.108
2016-09-09,19,52.857,-6.909,14.4,82,0.1,0.003
2016-09-09,20,52.857,-6.909,13,83,0,0
2016-09-09,21,52.857,-6.909,12.5,83,0,0
2016-09-09,22,52.857,-6.909,12.2,86,0,0
2016-09-09,23,52.857,-6.909,12.1,85,0,0
2016-09-10,0,52.857,-6.909,11.6,88,0,0
2016-09-10,1,52.857,-6.909,11.3,91,0,0
2016-09-10,2,52.857,-6.909,11.4,89,0,0
2016-09-10,3,52.857,-6.909,11.7,85,0,0
2016-09-10,4,52.857,-6.909,11.1,89,0,0
2016-09-10,5,52.857,-6.909,10.8,91,0,0
2016-09-10,6,52.857,-6.909,10.4,93,0,0.058
2016-09-10,7,52.857,-6.909,10.7,92,0,0.328
2016-09-10,8,52.857,-6.909,11.6,92,0,0.715
2016-09-10,9,52.857,-6.909,13.1,84,0,1.061
2016-09-10,10,52.857,-6.909,14.7,79,0,1.66
2016-09-10,11,52.857,-6.909,15.6,74,0,1.268
2016-09-10,12,52.857,-6.909,16.2,64,0,1.128
2016-09-10,13,52.857,-6.909,16.6,62,0,1.744
2016-09-10,14,52.857,-6.909,17,55,0,1.197
2016-09-10,15,52.857,-6.909,16.2,61,0,1.155
2016-09-10,16,52.857,-6.909,17,59,0,0.733
2016-09-10,17,52.857,-6.909,15.2,67,0,0.57
2016-09-10,18,52.857,-6.909,15,67,0,0.101
2016-09-10,19,52.857,-6.909,13.1,80,0,0
2016-09-10,20,52.857,-6.909,11.6,88,0,0
2016-09-10,21,52.857,-6.909,11.4,88,0,0
2016-09-10,22,52.857,-6.909,10.7,88,0,0
2016-09-10,23,52.857,-6.909,10.6,87,0,0
2016-09-11,0,52.857,-6.909,10.4,88,0,0
2016-09-11,1,52.857,-6.909,9.8,90,0,0
2016-09-11,2,52.857,-6.909,8.8,94,0,0
2016-09-11,3,52.857,-6.909,9.3,92,0,0
2016-09-11,4,52.857,-6.909,10,90,0,0
2016-09-11,5,52.857,-6.909,9.6,93,0,0.002
2016-09-11,6,52.857,-6.909,8.3,96,0,0.165
2016-09-11,7,52.857,-6.909,11.1,92,0,0.632
2016-09-11,8,52.857,-6.909,13.7,85,0,1.175
2016-09-11,9,52.857,-6.909,15.6,78,0,1.295
2016-09-11,10,52.857,-6.909,16.3,72,0,2.054
2016-09-11,11,52.857,-6.909,17.7,67,0,2.113
2016-09-11,12,52.857,-6.909,17.1,69,0,1.545
2016-09-11,13,52.857,-6.909,16.8,66,0,1.06
2016-09-11,14,52.857,-6.909,16.9,70,0,0.898
2016-09-11,15,52.857,-6.909,17.2,72,0,0.615
2016-09-11,16,52.857,-6.909,16.8,72,0,0.148
2016-09-11,17,52.857,-6.909,15.9,80,0,0.064
2016-09-11,18,52.857,-6.909,15.6,84,0,0.037
2016-09-11,19,52.857,-6.909,15.2,88,0,0
2016-09-11,20,52.857,-6.909,15.3,92,0,0
2016-09-11,21,52.857,-6.909,15.6,94,0.3,0
2016-09-11,22,52.857,-6.909,15.9,95,0.1,0
2016-09-11,23,52.857,-6.909,16.3,95,0.1,0
2016-09-12,0,52.857,-6.909,16.8,95,0.1,0
2016-09-12,1,52.857,-6.909,17.1,93,0.2,0
2016-09-12,2,52.857,-6.909,17.4,93,0,0
2016-09-12,3,52.857,-6.909,17.6,93,0,0
2016-09-12,4,52.857,-6.909,17.7,93,0,0
2016-09-12,5,52.857,-6.909,17.8,93,0.2,0
2016-09-12,6,52.857,-6.909,18,93,0.2,0.019
2016-09-12,7,52.857,-6.909,18.2,93,0.2,0.081
2016-09-12,8,52.857,-6.909,18,95,1.2,0.167
2016-09-12,9,52.857,-6.909,18.3,94,0.8,0.392
2016-09-12,10,52.857,-6.909,18.8,92,0,0.284
2016-09-12,11,52.857,-6.909,18.8,93,1.8,0.597
2016-09-12,12,52.857,-6.909,18.8,92,0,0.546
2016-09-12,13,52.857,-6.909,19.2,92,0.6,1.429
2016-09-12,14,52.857,-6.909,19.6,79,0,0.893
2016-09-12,15,52.857,-6.909,19.1,84,0,1.04
2016-09-12,16,52.857,-6.909,18.9,81,0,0.352
2016-09-12,17,52.857,-6.909,17.7,87,0,0.072
2016-09-12,18,52.857,-6.909,16.8,94,1.2,0.013
2016-09-12,19,52.857,-6.909,15.4,94,0.4,0
2016-09-12,20,52.857,-6.909,14.1,96,0.8,0
2016-09-12,21,52.857,-6.909,14,98,1.2,0
2016-09-12,22,52.857,-6.909,13.2,97,2.2,0
2016-09-12,23,52.857,-6.909,12.5,96,1,0
2016-09-13,0,52.857,-6.909,12.4,97,0.2,0
2016-09-13,1,52.857,-6.909,12.4,97,0.5,0
2016-09-13,2,52.857,-6.909,12.2,97,1.4,0
2016-09-13,3,52.857,-6.909,11.9,97,1.3,0
2016-09-13,4,52.857,-6.909,12,97,0.1,0
2016-09-13,5,52.857,-6.909,11.9,97,0,0.001
2016-09-13,6,52.857,-6.909,11.8,98,0,0.084
2016-09-13,7,52.857,-6.909,12,98,0,0.425
2016-09-13,8,52.857,-6.909,12.7,95,0,0.757
2016-09-13,9,52.857,-6.909,12.8,92,0,0.634
2016-09-13,10,52.857,-6.909,13.2,91,0,0.826
2016-09-13,11,52.857,-6.909,14.2,86,0,0.87
2016-09-13,12,52.857,-6.909,15,83,0.1,1.512
2016-09-13,13,52.857,-6.909,16.1,75,0,1.401
2016-09-13,14,52.857,-6.909,16.5,75,0,0.882
